title:club, start timestamp:1605176516.924479, stop timestamp:1605176577.571304, headset type:EPOCPLUS, headset serial:3B9AEC95, headset firmware:625, channels:108, sampling rate:eeg_128;pow_8, samples:7698      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1605176517.081714,100.000000,0.000000,4231.025879,4235.000000,4224.487305,4234.358887,4200.641113,4215.000000,4235.512695,4221.282227,4191.922852,4268.974121,4191.282227,4176.410156,4223.974121,4195.000000,2175.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.089496,101.000000,0.000000,4211.538574,4220.128418,4211.410156,4216.410156,4200.897461,4199.102539,4211.794922,4204.871582,4187.820313,4254.743652,4186.153809,4173.077148,4213.077148,4186.282227,2344.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.097377,102.000000,0.000000,4203.846191,4209.487305,4206.153809,4203.333496,4199.743652,4179.487305,4192.051270,4189.615234,4183.717773,4235.769043,4181.666504,4171.794922,4201.666504,4180.769043,3363.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.105159,103.000000,0.000000,4225.384766,4222.436035,4218.205078,4221.282227,4199.615234,4190.128418,4206.794922,4192.820313,4184.871582,4243.077148,4185.512695,4178.333496,4207.436035,4192.179688,2829.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.113040,104.000000,0.000000,4234.743652,4230.512695,4224.615234,4234.102539,4198.205078,4212.436035,4221.410156,4202.179688,4185.897461,4251.922852,4188.333496,4181.538574,4217.820313,4198.589844,2175.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.023710,0.483305,0.773560,0.440439,0.498080,1.172214,0.639921,1.268025,0.750511,0.811079,1.033872,0.352668,0.800027,0.513776,0.802260,0.549632,0.559013,1.355441,1.232113,1.587389,0.352792,0.100152,0.083274,0.136832,0.096754,0.633737,0.291223,0.279285,0.453305,0.772945,1.769826,0.914061,1.166676,0.711731,1.172704,1.552122,1.083498,1.418987,0.516199,0.706128,0.418422,0.125620,0.217136,0.121461,0.111800,4.768117,1.380219,3.047213,1.412506,1.513066,1.289902,0.502599,0.666281,0.307361,0.405069,1.261589,0.590138,0.369812,0.229814,0.333089,1.712955,0.791372,0.869912,0.485704,0.662167,1.036513,0.804283,0.507725,0.250113,0.384758
1605176517.120822,105.000000,0.000000,4218.077148,4209.102539,4209.615234,4207.820313,4198.974121,4209.743652,4206.666504,4195.256348,4186.538574,4242.179688,4184.743652,4175.384766,4209.743652,4191.153809,2344.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.128804,106.000000,0.000000,4212.051270,4197.692383,4199.358887,4188.846191,4203.205078,4194.102539,4190.384766,4182.179688,4185.256348,4233.333496,4182.179688,4173.333496,4199.487305,4189.230957,3363.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.136686,107.000000,0.000000,4218.461426,4206.282227,4201.666504,4194.743652,4199.230957,4195.128418,4190.897461,4180.897461,4181.153809,4223.717773,4182.692383,4174.871582,4199.102539,4188.974121,2829.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.144468,108.000000,0.000000,4214.358887,4203.974121,4196.666504,4197.820313,4193.589844,4193.974121,4186.410156,4179.871582,4180.128418,4210.128418,4175.769043,4175.128418,4196.922852,4179.487305,2175.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.152350,109.000000,0.000000,4206.025879,4191.410156,4187.948730,4190.000000,4191.538574,4176.282227,4169.615234,4163.717773,4178.846191,4196.794922,4167.692383,4176.282227,4188.589844,4174.615234,2344.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.160131,110.000000,0.000000,4215.384766,4198.077148,4199.358887,4196.025879,4187.692383,4176.794922,4171.153809,4161.666504,4178.717773,4196.282227,4170.384766,4180.384766,4195.000000,4187.692383,3363.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.168113,111.000000,0.000000,4226.410156,4203.589844,4215.897461,4212.692383,4186.922852,4192.436035,4187.051270,4170.897461,4180.897461,4204.743652,4174.102539,4183.333496,4206.025879,4197.436035,2829.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.175995,112.000000,0.000000,4210.512695,4182.692383,4200.128418,4197.692383,4191.666504,4182.179688,4177.051270,4156.538574,4176.153809,4188.333496,4164.743652,4175.000000,4193.077148,4186.666504,2175.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.183977,113.000000,0.000000,4190.769043,4161.666504,4168.333496,4159.487305,4187.307617,4169.230957,4159.358887,4140.512695,4166.538574,4151.794922,4151.538574,4165.384766,4175.000000,4173.589844,2344.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176517.191860,114.000000,0.000000,4197.948730,4162.563965,4166.153809,4158.589844,4179.230957,4183.846191,4171.025879,4154.358887,4168.461426,4149.871582,4152.436035,4169.102539,4185.256348,4178.077148,3363.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
